Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4548508,SA_0000001476,COUNTRY,HUN,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HUN,3,3.0,,,,2018-10-25T13:07:08+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4539127,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:00+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539550,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,1995,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,4.1,4.1,,,,2018-10-25T13:07:03+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4519729,SA_0000001476,COUNTRY,MDA,EUR,YEAR,Europe,,,1992,,,,,DATASOURCE,DATASOURCE_SA_0000001476_MDA,2.2,2.2,,,,2018-10-25T13:07:09+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4529155,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,3.9,3.9,,,,2018-10-25T13:07:05+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4539107,SA_0000001476,COUNTRY,ISL,EUR,YEAR,Europe,,,1998,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ISL,3.2,3.2,,,,2018-10-25T13:07:03+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4529084,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,1997,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2,2.0,,,,2018-10-25T13:07:03+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4539070,SA_0000001476,COUNTRY,ARM,EUR,YEAR,Europe,,,2011,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ARM,1.8,1.8,,,,2018-10-25T13:07:08+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4548499,SA_0000001476,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2012,,,,,DATASOURCE,DATASOURCE_SA_0000001476_JPN,1.6,1.6,,,,2018-10-25T13:07:02+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4539116,SA_0000001476,COUNTRY,GRC,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_GRC,0.9,0.9,,,,2018-10-25T13:07:01+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4548491,SA_0000001476,COUNTRY,ROU,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ROU,4,4.0,,,,2018-10-25T13:07:01+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4529210,SA_0000001476,COUNTRY,GBR,EUR,YEAR,Europe,,,2006,,,,,DATASOURCE,DATASOURCE_SA_0000001476_GBR,5.2,5.2,,,,2018-10-25T13:07:06+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4529065,SA_0000001476,COUNTRY,BLR,EUR,YEAR,Europe,,,1994,,,,,DATASOURCE,DATASOURCE_SA_0000001476_BLR,4.7,4.7,,,,2018-10-25T13:07:01+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4539078,SA_0000001476,COUNTRY,EST,EUR,YEAR,Europe,,,2012,,,,,DATASOURCE,DATASOURCE_SA_0000001476_EST,2.5,2.5,,,,2018-10-25T13:07:02+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4529222,SA_0000001476,COUNTRY,MKD,EUR,YEAR,Europe,,,2007,,,,,DATASOURCE,DATASOURCE_SA_0000001476_MKD,1.4,1.4,,,,2018-10-25T13:07:10+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4539553,SA_0000001476,COUNTRY,EST,EUR,YEAR,Europe,,,1996,,,,,DATASOURCE,DATASOURCE_SA_0000001476_EST,1.7,1.7,,,,2018-10-25T13:07:00+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
4539554,SA_0000001476,COUNTRY,EST,EUR,YEAR,Europe,,,1998,,,,,DATASOURCE,DATASOURCE_SA_0000001476_EST,1.9,1.9,,,,2018-10-25T13:07:03+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4548467,SA_0000001476,COUNTRY,HRV,EUR,YEAR,Europe,,,2006,,,,,DATASOURCE,DATASOURCE_SA_0000001476_HRV,1.6,1.6,,,,2018-10-25T13:07:03+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4539568,SA_0000001476,COUNTRY,ISL,EUR,YEAR,Europe,,,2002,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ISL,3.7,3.7,,,,2018-10-25T13:07:06+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4529255,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2009,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,2.2,2.2,,,,2018-10-25T13:07:04+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4529112,SA_0000001476,COUNTRY,AUT,EUR,YEAR,Europe,,,1997,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AUT,1.6,1.6,,,,2018-10-25T13:07:07+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4519722,SA_0000001476,COUNTRY,TKM,EUR,YEAR,Europe,,,1994,,,,,DATASOURCE,DATASOURCE_SA_0000001476_TKM,4,4.0,,,,2018-10-25T13:07:02+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4529105,SA_0000001476,COUNTRY,KAZ,EUR,YEAR,Europe,,,1995,,,,,DATASOURCE,DATASOURCE_SA_0000001476_KAZ,2.5,2.5,,,,2018-10-25T13:07:09+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4519642,SA_0000001476,COUNTRY,LTU,EUR,YEAR,Europe,,,1990,,,,,DATASOURCE,DATASOURCE_SA_0000001476_LTU,6.1,6.1,,,,2018-10-25T13:07:10+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4539201,SA_0000001476,COUNTRY,MKD,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_MKD,1.8,1.8,,,,2018-10-25T13:07:02+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4539073,SA_0000001476,COUNTRY,NLD,EUR,YEAR,Europe,,,2011,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NLD,0.07,0.07,,,,2018-10-25T13:07:01+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4548517,SA_0000001476,COUNTRY,ARM,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ARM,1.4,1.4,,,,2018-10-25T13:07:06+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4539526,SA_0000001476,COUNTRY,AUT,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AUT,1.4,1.4,,,,2018-10-25T13:07:07+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4529129,SA_0000001476,COUNTRY,ISL,EUR,YEAR,Europe,,,1999,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ISL,3.2,3.2,,,,2018-10-25T13:07:00+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4529214,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,2007,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,4.7,4.7,,,,2018-10-25T13:07:07+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4519649,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,1991,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,7,7.0,,,,2018-10-25T13:07:11+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4529173,SA_0000001476,COUNTRY,ISL,EUR,YEAR,Europe,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ISL,3,3.0,,,,2018-10-25T13:07:05+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4548482,SA_0000001476,COUNTRY,UKR,EUR,YEAR,Europe,,,2008,,,,,DATASOURCE,DATASOURCE_SA_0000001476_UKR,1.5,1.5,,,,2018-10-25T13:07:10+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4539501,SA_0000001476,COUNTRY,KAZ,EUR,YEAR,Europe,,,1990,,,,,DATASOURCE,DATASOURCE_SA_0000001476_KAZ,5,5.0,,,,2018-10-25T13:07:08+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4539171,SA_0000001476,COUNTRY,USA,AMR,YEAR,Americas,,,2007,,,,,DATASOURCE,DATASOURCE_SA_0000001476_USA,0.9,0.9,,,,2018-10-25T13:07:04+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4539165,SA_0000001476,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_PHL,0.5,0.5,,,,2018-10-25T13:07:08+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4529175,SA_0000001476,COUNTRY,USA,AMR,YEAR,Americas,,,2005,,,,,DATASOURCE,DATASOURCE_SA_0000001476_USA,0.9,0.9,,,,2018-10-25T13:07:02+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4539101,SA_0000001476,COUNTRY,PLW,WPR,YEAR,Western Pacific,,,2014,,,,,DATASOURCE,DATASOURCE_SA_0000001476_PLW,1.1,1.1,,,,2018-10-25T13:07:10+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4539137,SA_0000001476,COUNTRY,AZE,EUR,YEAR,Europe,,,2005,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AZE,0.6,0.6,,,,2018-10-25T13:07:11+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4529137,SA_0000001476,COUNTRY,USA,AMR,YEAR,Americas,,,1999,,,,,DATASOURCE,DATASOURCE_SA_0000001476_USA,0.9,0.9,,,,2018-10-25T13:07:10+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4529232,SA_0000001476,COUNTRY,USA,AMR,YEAR,Americas,,,2008,,,,,DATASOURCE,DATASOURCE_SA_0000001476_USA,0.9,0.9,,,,2018-10-25T13:07:10+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4539527,SA_0000001476,COUNTRY,MKD,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_MKD,1.2,1.2,,,,2018-10-25T13:07:01+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4529176,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,2006,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,4.6,4.6,,,,2018-10-25T13:07:00+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4529274,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,2011,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,4.5,4.5,,,,2018-10-25T13:07:05+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4519720,SA_0000001476,COUNTRY,GBR,EUR,YEAR,Europe,,,1994,,,,,DATASOURCE,DATASOURCE_SA_0000001476_GBR,6.2,6.2,,,,2018-10-25T13:07:04+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4529259,SA_0000001476,COUNTRY,TJK,EUR,YEAR,Europe,,,2009,,,,,DATASOURCE,DATASOURCE_SA_0000001476_TJK,0.1,0.1,,,,2018-10-25T13:07:08+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4539212,SA_0000001476,COUNTRY,CZE,EUR,YEAR,Europe,,,2011,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CZE,1.1,1.1,,,,2018-10-25T13:07:08+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4548507,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,4.3,4.3,,,,2018-10-25T13:07:04+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4548523,SA_0000001476,COUNTRY,IRL,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_IRL,2.5,2.5,,,,2018-10-25T13:07:04+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4529087,SA_0000001476,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,1995,,,,,DATASOURCE,DATASOURCE_SA_0000001476_JPN,1.2,1.2,,,,2018-10-25T13:07:08+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4529200,SA_0000001476,COUNTRY,GBR,EUR,YEAR,Europe,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_GBR,5.5,5.5,,,,2018-10-25T13:07:05+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539512,SA_0000001476,COUNTRY,TJK,EUR,YEAR,Europe,,,1991,,,,,DATASOURCE,DATASOURCE_SA_0000001476_TJK,1.7,1.7,,,,2018-10-25T13:07:10+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4539136,SA_0000001476,COUNTRY,USA,AMR,YEAR,Americas,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_USA,1.1,1.1,,,,2018-10-25T13:07:08+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4539506,SA_0000001476,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1991,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AUS,4.1,4.1,,,,2018-10-25T13:07:00+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4539157,SA_0000001476,COUNTRY,SVN,EUR,YEAR,Europe,,,2006,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SVN,1,1.0,,,,2018-10-25T13:07:04+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4529151,SA_0000001476,COUNTRY,DNK,EUR,YEAR,Europe,,,2001,,,,,DATASOURCE,DATASOURCE_SA_0000001476_DNK,2.3,2.3,,,,2018-10-25T13:07:03+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4539113,SA_0000001476,COUNTRY,BLR,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_BLR,3.5,3.5,,,,2018-10-25T13:07:07+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4548483,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,2009,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,4.8,4.8,,,,2018-10-25T13:07:07+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4539083,SA_0000001476,COUNTRY,CZE,EUR,YEAR,Europe,,,2013,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CZE,1.2,1.2,,,,2018-10-25T13:07:05+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4529128,SA_0000001476,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1999,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AUS,2.9,2.9,,,,2018-10-25T13:07:04+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4539079,SA_0000001476,COUNTRY,GBR,EUR,YEAR,Europe,,,2012,,,,,DATASOURCE,DATASOURCE_SA_0000001476_GBR,1.6,1.6,,,,2018-10-25T13:07:01+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4539164,SA_0000001476,COUNTRY,EST,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_EST,2.2,2.2,,,,2018-10-25T13:07:04+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4539139,SA_0000001476,COUNTRY,COK,WPR,YEAR,Western Pacific,,,2005,,,,,DATASOURCE,DATASOURCE_SA_0000001476_COK,1.2,1.2,,,,2018-10-25T13:07:02+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4529233,SA_0000001476,COUNTRY,WSM,WPR,YEAR,Western Pacific,,,2008,,,,,DATASOURCE,DATASOURCE_SA_0000001476_WSM,0.7,0.7,,,,2018-10-25T13:07:10+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4539156,SA_0000001476,COUNTRY,RUS,EUR,YEAR,Europe,,,2006,,,,,DATASOURCE,DATASOURCE_SA_0000001476_RUS,1.9,1.9,,,,2018-10-25T13:07:08+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4519638,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,1990,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,7.1,7.1,,,,2018-10-25T13:07:06+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4529220,SA_0000001476,COUNTRY,GRC,EUR,YEAR,Europe,,,2007,,,,,DATASOURCE,DATASOURCE_SA_0000001476_GRC,0.9,0.9,,,,2018-10-25T13:07:00+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4539199,SA_0000001476,COUNTRY,ETH,AFR,YEAR,Africa,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ETH,3.6,3.6,,,,2018-10-25T13:07:00+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4548479,SA_0000001476,COUNTRY,SVN,EUR,YEAR,Europe,,,2008,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SVN,1,1.0,,,,2018-10-25T13:07:06+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4529171,SA_0000001476,COUNTRY,AUT,EUR,YEAR,Europe,,,2004,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AUT,1.4,1.4,,,,2018-10-25T13:07:00+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4548502,SA_0000001476,COUNTRY,MEX,AMR,YEAR,Americas,,,2012,,,,,DATASOURCE,DATASOURCE_SA_0000001476_MEX,1.9,1.9,,,,2018-10-25T13:07:06+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4548534,SA_0000001476,COUNTRY,AZE,EUR,YEAR,Europe,,,2017,,,,,DATASOURCE,DATASOURCE_SA_0000001476_AZE,0.5,0.5,,,,2018-10-25T13:07:03+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4529126,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,1998,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,4.1,4.1,,,,2018-10-25T13:07:00+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4548535,SA_0000001476,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,2017,,,,,DATASOURCE,DATASOURCE_SA_0000001476_BTN,3.2,3.2,,,,2018-10-29T13:25:46+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4529245,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2007,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,2.8,2.8,,,,2018-10-25T13:07:02+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4529228,SA_0000001476,COUNTRY,ITA,EUR,YEAR,Europe,,,2008,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ITA,0.7,0.7,,,,2018-10-25T13:07:05+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4529056,SA_0000001476,COUNTRY,RUS,EUR,YEAR,Europe,,,1993,,,,,DATASOURCE,DATASOURCE_SA_0000001476_RUS,3.1,3.1,,,,2018-10-25T13:07:09+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4539211,SA_0000001476,COUNTRY,TJK,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_TJK,0.1,0.1,,,,2018-10-25T13:07:10+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4519716,SA_0000001476,COUNTRY,KAZ,EUR,YEAR,Europe,,,1991,,,,,DATASOURCE,DATASOURCE_SA_0000001476_KAZ,4.3,4.3,,,,2018-10-25T13:07:08+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4529139,SA_0000001476,COUNTRY,DNK,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_DNK,2.3,2.3,,,,2018-10-25T13:07:09+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4529260,SA_0000001476,COUNTRY,CAN,AMR,YEAR,Americas,,,2009,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CAN,2.1,2.1,,,,2018-10-25T13:07:04+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4529162,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,2003,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,5.4,5.4,,,,2018-10-25T13:07:03+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
