Id_x,IndicatorCode_x,SpatialDimType_x,SpatialDim,ParentLocationCode_x,TimeDimType_x,ParentLocation_x,Dim1Type_x,Dim1_x,TimeDim_x,Dim2Type_x,Dim2_x,Dim3Type_x,Dim3_x,DataSourceDimType_x,DataSourceDim_x,Value_x,NumericValue_x,Low_x,High_x,Comments_x,Date_x,TimeDimensionValue,TimeDimensionBegin_x,TimeDimensionEnd_x,Id_y,IndicatorCode_y,SpatialDimType_y,TimeDimType_y,ParentLocationCode_y,ParentLocation_y,Dim1Type_y,Dim1_y,TimeDim_y,Dim2Type_y,Dim2_y,Dim3Type_y,Dim3_y,DataSourceDimType_y,DataSourceDim_y,Value_y,NumericValue_y,Low_y,High_y,Comments_y,Date_y,TimeDimensionBegin_y,TimeDimensionEnd_y
4539203,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,2.1,2.1,,,,2018-10-25T13:07:05+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5356262,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,71.0,71.02988,,,,2020-12-04T17:02:39+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4539203,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,2.1,2.1,,,,2018-10-25T13:07:05+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5356200,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2010,,,,,,,69.3,69.26863,,,,2020-12-04T17:02:38+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4539203,SA_0000001476,COUNTRY,NOR,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NOR,2.1,2.1,,,,2018-10-25T13:07:05+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5356220,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,,,,,,,70.2,70.17695,,,,2020-12-04T17:02:39+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4539116,SA_0000001476,COUNTRY,GRC,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_GRC,0.9,0.9,,,,2018-10-25T13:07:01+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5257471,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2000,,,,,,,68.6,68.63454,,,,2020-12-04T17:01:17+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4539116,SA_0000001476,COUNTRY,GRC,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_GRC,0.9,0.9,,,,2018-10-25T13:07:01+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5257446,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,69.8,69.8172,,,,2020-12-04T17:01:16+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4539116,SA_0000001476,COUNTRY,GRC,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_GRC,0.9,0.9,,,,2018-10-25T13:07:01+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5256616,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2000,,,,,,,67.5,67.46355,,,,2020-12-04T17:01:16+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4548520,SA_0000001476,COUNTRY,CZE,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CZE,1.2,1.2,,,,2018-10-25T13:07:11+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5422624,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2015,,,,,,,66.4,66.36488,,,,2020-12-04T17:00:41+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4548520,SA_0000001476,COUNTRY,CZE,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CZE,1.2,1.2,,,,2018-10-25T13:07:11+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5389454,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,,,,,,,70.2,70.16754,,,,2020-12-04T17:00:41+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4548520,SA_0000001476,COUNTRY,CZE,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_CZE,1.2,1.2,,,,2018-10-25T13:07:11+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5389439,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2015,,,,,,,68.3,68.2914,,,,2020-12-04T17:00:42+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4539069,SA_0000001476,COUNTRY,RUS,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_RUS,1.7,1.7,,,,2018-10-25T13:07:03+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5356249,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,64.9,64.90265,,,,2020-12-04T17:03:00+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4539069,SA_0000001476,COUNTRY,RUS,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_RUS,1.7,1.7,,,,2018-10-25T13:07:03+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5356253,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2010,,,,,,,56.2,56.16372,,,,2020-12-04T17:02:59+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4539069,SA_0000001476,COUNTRY,RUS,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_RUS,1.7,1.7,,,,2018-10-25T13:07:03+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5356252,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,,,,,,,60.5,60.4814,,,,2020-12-04T17:03:00+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4539560,SA_0000001476,COUNTRY,EST,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_EST,2.1,2.1,,,,2018-10-25T13:07:11+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5256581,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2000,,,,,,,62.6,62.56221,,,,2020-12-04T17:00:56+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4539560,SA_0000001476,COUNTRY,EST,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_EST,2.1,2.1,,,,2018-10-25T13:07:11+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5256582,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,66.5,66.49778,,,,2020-12-04T17:00:55+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4539560,SA_0000001476,COUNTRY,EST,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_EST,2.1,2.1,,,,2018-10-25T13:07:11+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5256636,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2000,,,,,,,58.5,58.54023,,,,2020-12-04T17:00:55+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4548526,SA_0000001476,COUNTRY,SVN,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SVN,1,1.0,,,,2018-10-25T13:07:11+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5456105,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2015,,,,,,,70.0,70.04212,,,,2020-12-04T17:03:20+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4548526,SA_0000001476,COUNTRY,SVN,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SVN,1,1.0,,,,2018-10-25T13:07:11+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5456096,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,,,,,,,71.9,71.91937,,,,2020-12-04T17:03:20+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4548526,SA_0000001476,COUNTRY,SVN,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SVN,1,1.0,,,,2018-10-25T13:07:11+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5456119,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2015,,,,,,,68.1,68.12581,,,,2020-12-04T17:03:19+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4548528,SA_0000001476,COUNTRY,ZAF,AFR,YEAR,Africa,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ZAF,0.5,0.5,,,,2018-10-25T13:07:06+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5456181,WHOSIS_000002,COUNTRY,YEAR,AFR,Africa,SEX,SEX_MLE,2015,,,,,,,52.7,52.7063,,,,2020-12-04T17:03:54+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4548528,SA_0000001476,COUNTRY,ZAF,AFR,YEAR,Africa,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ZAF,0.5,0.5,,,,2018-10-25T13:07:06+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5456180,WHOSIS_000002,COUNTRY,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,,,,,,,54.1,54.10827,,,,2020-12-04T17:03:55+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4548528,SA_0000001476,COUNTRY,ZAF,AFR,YEAR,Africa,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ZAF,0.5,0.5,,,,2018-10-25T13:07:06+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5456154,WHOSIS_000002,COUNTRY,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,,,,,,,55.5,55.5027,,,,2020-12-04T17:03:55+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4529147,SA_0000001476,COUNTRY,RUS,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_RUS,2.5,2.5,,,,2018-10-25T13:07:05+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5289379,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2000,,,,,,,52.4,52.42281,,,,2020-12-04T17:02:59+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4529147,SA_0000001476,COUNTRY,RUS,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_RUS,2.5,2.5,,,,2018-10-25T13:07:05+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5289371,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2000,,,,,,,57.3,57.3351,,,,2020-12-04T17:03:00+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4529147,SA_0000001476,COUNTRY,RUS,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_RUS,2.5,2.5,,,,2018-10-25T13:07:05+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5289378,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,62.8,62.78112,,,,2020-12-04T17:02:59+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4548491,SA_0000001476,COUNTRY,ROU,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ROU,4,4.0,,,,2018-10-25T13:07:01+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5356272,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,68.1,68.11747,,,,2020-12-04T17:02:58+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4548491,SA_0000001476,COUNTRY,ROU,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ROU,4,4.0,,,,2018-10-25T13:07:01+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5356319,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2010,,,,,,,62.8,62.81327,,,,2020-12-04T17:02:58+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4548491,SA_0000001476,COUNTRY,ROU,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ROU,4,4.0,,,,2018-10-25T13:07:01+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5356271,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,,,,,,,65.4,65.4342,,,,2020-12-04T17:02:59+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4548517,SA_0000001476,COUNTRY,ARM,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ARM,1.4,1.4,,,,2018-10-25T13:07:06+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5389405,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2015,,,,,,,63.7,63.6669,,,,2020-12-04T16:59:49+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4548517,SA_0000001476,COUNTRY,ARM,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ARM,1.4,1.4,,,,2018-10-25T13:07:06+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5389387,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,,,,,,,68.1,68.14306,,,,2020-12-04T16:59:50+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4548517,SA_0000001476,COUNTRY,ARM,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ARM,1.4,1.4,,,,2018-10-25T13:07:06+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5389386,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2015,,,,,,,66.0,65.99944,,,,2020-12-04T16:59:50+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4548490,SA_0000001476,COUNTRY,EST,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_EST,2.2,2.2,,,,2018-10-25T13:07:08+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5322901,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,70.2,70.16641,,,,2020-12-04T17:00:55+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4548490,SA_0000001476,COUNTRY,EST,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_EST,2.2,2.2,,,,2018-10-25T13:07:08+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5322847,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2010,,,,,,,66.9,66.88036,,,,2020-12-04T17:00:56+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4548490,SA_0000001476,COUNTRY,EST,EUR,YEAR,Europe,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_EST,2.2,2.2,,,,2018-10-25T13:07:08+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5322873,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2010,,,,,,,63.3,63.26046,,,,2020-12-04T17:00:55+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4529149,SA_0000001476,COUNTRY,SWE,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SWE,3.3,3.3,,,,2018-10-25T13:07:08+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5289424,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,70.7,70.65055,,,,2020-12-04T17:03:20+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4529149,SA_0000001476,COUNTRY,SWE,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SWE,3.3,3.3,,,,2018-10-25T13:07:08+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5289418,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2000,,,,,,,69.0,68.99501,,,,2020-12-04T17:03:20+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4529149,SA_0000001476,COUNTRY,SWE,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_SWE,3.3,3.3,,,,2018-10-25T13:07:08+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5289417,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2000,,,,,,,69.9,69.85847,,,,2020-12-04T17:03:21+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4529139,SA_0000001476,COUNTRY,DNK,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_DNK,2.3,2.3,,,,2018-10-25T13:07:09+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5256566,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2000,,,,,,,66.7,66.73137,,,,2020-12-04T17:00:45+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4529139,SA_0000001476,COUNTRY,DNK,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_DNK,2.3,2.3,,,,2018-10-25T13:07:09+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5256632,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,68.3,68.3408,,,,2020-12-04T17:00:46+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4529139,SA_0000001476,COUNTRY,DNK,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_DNK,2.3,2.3,,,,2018-10-25T13:07:09+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5256565,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2000,,,,,,,67.6,67.56724,,,,2020-12-04T17:00:46+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4539208,SA_0000001476,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NZL,2.1,2.1,,,,2018-10-25T13:07:08+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5356208,WHOSIS_000002,COUNTRY,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2010,,,,,,,69.0,68.99438,,,,2020-12-04T17:02:41+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4539208,SA_0000001476,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NZL,2.1,2.1,,,,2018-10-25T13:07:08+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5356221,WHOSIS_000002,COUNTRY,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2010,,,,,,,70.6,70.56623,,,,2020-12-04T17:02:41+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4539208,SA_0000001476,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2010,,,,,DATASOURCE,DATASOURCE_SA_0000001476_NZL,2.1,2.1,,,,2018-10-25T13:07:08+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,5356287,WHOSIS_000002,COUNTRY,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2010,,,,,,,69.8,69.77947,,,,2020-12-04T17:02:42+01:00,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4548521,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,4.1,4.1,,,,2018-10-25T13:07:01+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5389431,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2015,,,,,,,70.7,70.73011,,,,2020-12-04T17:00:59+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4548521,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,4.1,4.1,,,,2018-10-25T13:07:01+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5422643,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,,,,,,,72.0,71.97398,,,,2020-12-04T17:00:58+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4548521,SA_0000001476,COUNTRY,FIN,EUR,YEAR,Europe,,,2015,,,,,DATASOURCE,DATASOURCE_SA_0000001476_FIN,4.1,4.1,,,,2018-10-25T13:07:01+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,5389432,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2015,,,,,,,69.4,69.44212,,,,2020-12-04T17:00:58+01:00,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4539117,SA_0000001476,COUNTRY,ITA,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ITA,0.8,0.8,,,,2018-10-25T13:07:11+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5257491,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_FMLE,2000,,,,,,,70.4,70.39314,,,,2020-12-04T17:01:37+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4539117,SA_0000001476,COUNTRY,ITA,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ITA,0.8,0.8,,,,2018-10-25T13:07:11+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5257502,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_MLE,2000,,,,,,,67.6,67.56302,,,,2020-12-04T17:01:37+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4539117,SA_0000001476,COUNTRY,ITA,EUR,YEAR,Europe,,,2000,,,,,DATASOURCE,DATASOURCE_SA_0000001476_ITA,0.8,0.8,,,,2018-10-25T13:07:11+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00,5257452,WHOSIS_000002,COUNTRY,YEAR,EUR,Europe,SEX,SEX_BTSX,2000,,,,,,,69.0,69.03748,,,,2020-12-04T17:01:38+01:00,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
